ID,Ring2,Ring3,Ring4,Ring5,Ring6,Ring7,Ring8,Ring9,Ring10,Ring11
Sub00495,0.187279213,0.230512655,0.261199255,0.26197008,0.236882476,0.235007869,0.243620163,0.25068509,0.252208251,0.254963173
Sub00496,0.193924266,0.234763552,0.253369699,0.260282059,0.248525805,0.243073948,0.246701516,0.252767575,0.262329912,0.265526062
Sub00497,0.189698462,0.24901232,0.274696927,0.276035388,0.256684045,0.254804865,0.255325201,0.257935186,0.244844808,0.224675924
Sub00498,0.174114815,0.219897535,0.244993542,0.253235904,0.234112122,0.224818632,0.225606736,0.236372239,0.242804357,0.23826815
Sub00499,0.204530759,0.256385938,0.274082694,0.273915513,0.260654078,0.258512326,0.271715836,0.275131855,0.277270362,0.270812849
Sub00500,0.174728615,0.226613698,0.25434607,0.265377242,0.24906372,0.247143803,0.249276005,0.257480878,0.250520485,0.245549058
Sub00501,0.200962477,0.248548484,0.263565135,0.273384141,0.261598042,0.250907485,0.245726949,0.256187633,0.256133892,0.25221081
Sub00502,0.190536729,0.234146271,0.260970674,0.27541354,0.257732894,0.260520527,0.258496357,0.269688631,0.267371042,0.263824371
Sub00503,0.172653605,0.215939608,0.238590516,0.263657911,0.253719204,0.245376504,0.252157838,0.260924087,0.265151344,0.271559041
Sub00504,0.182618286,0.240421854,0.267036744,0.270056208,0.254657378,0.244997284,0.260982743,0.267871263,0.263248962,0.260969237
Sub00505,0.194061791,0.234374532,0.257893032,0.261346179,0.243100064,0.236075938,0.240930567,0.251686383,0.261872027,0.270492961
Sub00506,0.181202537,0.229690703,0.25484829,0.253106456,0.242643248,0.247354925,0.255627413,0.263724696,0.2627139,0.260772445
Sub00507,0.197027233,0.232354461,0.26235389,0.271499892,0.263062031,0.267277331,0.281184813,0.287120404,0.289561796,0.291001256
Sub00508,0.171064819,0.21964897,0.241022453,0.259778088,0.259837357,0.26141339,0.265334045,0.269629506,0.266229042,0.268559545
Sub00509,0.182293818,0.214627345,0.240630563,0.249666469,0.242463085,0.238465164,0.245409056,0.254021426,0.253708987,0.253110375
Sub00510,0.166725183,0.207075384,0.235613313,0.245643495,0.220138377,0.219494764,0.223224092,0.230849054,0.224692201,0.225365915
Sub00511,0.177681502,0.226746116,0.252588895,0.267410119,0.251183362,0.257356425,0.261519092,0.269809917,0.280717885,0.292164833
Sub00512,0.184370382,0.212685429,0.222218154,0.235879007,0.234961982,0.236249827,0.23794135,0.238540786,0.246556176,0.248903537
Sub00513,0.175212335,0.222619587,0.243365587,0.247350712,0.237460238,0.231453895,0.227700708,0.231605043,0.223497305,0.195177848
Sub00514,0.187277138,0.246998779,0.269674832,0.298114384,0.291599326,0.28846149,0.284748701,0.287127115,0.277592944,0.268325551
Sub00515,0.161833742,0.234267088,0.258650085,0.270823331,0.276110113,0.266914581,0.258263396,0.254825035,0.259754452,0.261684897
Sub00516,0.160556404,0.202152433,0.23144157,0.239519076,0.238581691,0.237264921,0.24403282,0.249641008,0.258084574,0.25317252
Sub00517,0.19240556,0.2513453,0.285038141,0.301666691,0.287515419,0.282754295,0.284204917,0.288570101,0.287365864,0.286373772
Sub00518,0.177385313,0.217687341,0.256788804,0.255451515,0.239972707,0.235453803,0.245277599,0.260450768,0.271390201,0.269671267
Sub00519,0.188950752,0.23111219,0.262837415,0.265236141,0.249057654,0.241408181,0.247255993,0.253764916,0.258671437,0.253845875
Sub00520,0.148801946,0.20667854,0.253353766,0.249684338,0.237980322,0.230351631,0.239222743,0.250284674,0.261745768,0.265883519
Sub00521,0.174823094,0.224314946,0.2546766,0.263322682,0.25261199,0.247289537,0.245731271,0.246025227,0.254103094,0.258990426
Sub00522,0.162670224,0.221488312,0.247278329,0.269484264,0.274000862,0.258054641,0.248909584,0.253002465,0.263318048,0.264306804
Sub00523,0.188909241,0.239266996,0.265920532,0.275585768,0.249360019,0.231622616,0.24198347,0.259696862,0.267057968,0.260382228
Sub00524,0.170269224,0.210502897,0.238246266,0.252545558,0.244028343,0.232122485,0.230801174,0.243567685,0.241203915,0.240512415
Sub00525,0.179996866,0.22977643,0.257910812,0.273259417,0.258261966,0.244773174,0.243535833,0.253603766,0.262193605,0.264060521
Sub00526,0.185395028,0.228806962,0.249025354,0.243606185,0.239221411,0.240541762,0.245173704,0.252124608,0.247135547,0.229494546
Sub00527,0.149607156,0.207553605,0.242202533,0.255760943,0.239351069,0.23651344,0.238588816,0.239290665,0.249892319,0.256671091
Sub00528,0.177815432,0.231090546,0.262602326,0.258784859,0.237597472,0.230034093,0.228632778,0.226987496,0.228812515,0.225265895
Sub00529,0.187432288,0.223345556,0.240846548,0.240906944,0.231559177,0.231009375,0.238764771,0.246345222,0.252764232,0.254527561
Sub00530,0.186488784,0.229807,0.262121969,0.265568911,0.257111997,0.243272086,0.239608467,0.249122608,0.256658833,0.265331684
Sub00531,0.179524799,0.234581294,0.258742326,0.253352068,0.237015032,0.232368171,0.236998736,0.242408663,0.250192655,0.255237853
Sub00532,0.211159802,0.259903713,0.275505391,0.253580497,0.23603216,0.235036893,0.250170044,0.252527216,0.257912409,0.254126944
Sub00533,0.176439996,0.229806781,0.254562985,0.24753646,0.232354574,0.222574108,0.224201807,0.23597207,0.234719029,0.234536269
Sub00534,0.192446582,0.240942668,0.259342602,0.24707446,0.222768148,0.214588685,0.213946808,0.220963982,0.205257469,0.182544102
Sub00535,0.179534064,0.223698579,0.257286085,0.270995836,0.249583768,0.23966398,0.224818356,0.219714815,0.196328521,0.18333375
Sub00536,0.193485893,0.239755154,0.269455837,0.276302966,0.258216746,0.255022091,0.255381185,0.258846819,0.258331497,0.259773486
Sub00537,0.192000559,0.243004626,0.268370701,0.265377759,0.25130817,0.245836077,0.246908148,0.256423081,0.268527576,0.270029679
Sub00538,0.152632336,0.207201951,0.243732739,0.256361894,0.247255153,0.248199069,0.243085633,0.239527888,0.242045375,0.247545089
Sub00539,0.178884361,0.228045667,0.249861912,0.257034875,0.23754666,0.231792209,0.229080553,0.242867104,0.249900552,0.246345314
Sub00540,0.179857017,0.250406231,0.275534464,0.27992962,0.283090008,0.281216238,0.282388503,0.286230363,0.286857682,0.277545691
Sub00541,0.09271565,0.163431774,0.170823873,0.201687094,0.176710179,0.161790307,0.188699498,0.160752967,0.081405774,0.125793758
Sub00542,0.204422384,0.253336336,0.274521353,0.266678592,0.251089679,0.248772456,0.258768169,0.272853521,0.270539404,0.263679145
Sub00543,0.162033764,0.208705634,0.238056507,0.232411076,0.22248702,0.222299945,0.213269119,0.204156637,0.170638538,0.140461084
Sub00544,0.154449602,0.205476366,0.237739364,0.245943864,0.246523213,0.248883646,0.254658827,0.256117087,0.24860478,0.251794086
Sub00545,0.10309881,0.158724275,0.215725211,0.236584521,0.234654899,0.231039497,0.21398519,0.189293225,0.13164012,0.095826803
Sub00546,0.169684687,0.219119281,0.256693678,0.263545875,0.251313912,0.241679201,0.244468842,0.252241059,0.253388012,0.244782201
Sub00547,0.201471231,0.249467789,0.274609738,0.276381506,0.249338448,0.237910527,0.239157426,0.242314523,0.243698824,0.23587598
Sub00548,0.192788035,0.234313859,0.255453712,0.253867237,0.241051428,0.233717557,0.230754285,0.233623499,0.243106,0.251148791
Sub00549,0.186757638,0.246739829,0.275533482,0.271237532,0.260575822,0.260437527,0.265452545,0.268148016,0.268029678,0.275913381
Sub00550,0.17591746,0.22795344,0.264018831,0.267804159,0.245653361,0.238516944,0.236578197,0.24311104,0.248865826,0.253567333
Sub00551,0.183007492,0.23436726,0.243931213,0.249818426,0.248081531,0.244167705,0.247463015,0.251579734,0.253393927,0.260037946
Sub00552,0.198785253,0.270186755,0.309405499,0.307047699,0.297371635,0.291333924,0.292859215,0.298228306,0.291138185,0.280599546
Sub00553,0.17314931,0.223393587,0.263371412,0.283434938,0.25823664,0.243474177,0.24401461,0.249756872,0.259381559,0.260050944
Sub00554,0.194721349,0.238727094,0.253476458,0.257188694,0.251776201,0.248494443,0.250430323,0.259878027,0.264232236,0.265525199
Sub00555,0.195193575,0.239323704,0.259885889,0.263885192,0.249165718,0.241906849,0.245874103,0.257375353,0.268359594,0.27397803
Sub00556,0.169176526,0.205885305,0.237386268,0.248017688,0.25202223,0.253850026,0.264369677,0.262003499,0.251708576,0.239302867
Sub00557,0.185115325,0.228648233,0.244984246,0.248504026,0.242872365,0.231898695,0.219044765,0.193489623,0.158974519,0.109272446
Sub00558,0.178028448,0.228968171,0.256226292,0.247831762,0.230464952,0.225859194,0.227969094,0.231568653,0.226602394,0.196861719
Sub00559,0.179167568,0.231907787,0.254820057,0.256936672,0.238959049,0.236781338,0.245022548,0.255498771,0.253795897,0.256372229
Sub00560,0.164933111,0.226542454,0.241409512,0.231542638,0.228689375,0.230699715,0.235371669,0.240045931,0.245180468,0.239149054
Sub00561,0.163924696,0.20576262,0.238744834,0.243987319,0.241238375,0.239736969,0.241103182,0.252590402,0.251763302,0.25281703
Sub00562,0.170006755,0.209594713,0.234710291,0.235597522,0.225886519,0.224525616,0.236747133,0.239526501,0.244032173,0.239604502
Sub00563,0.177258831,0.235596655,0.264437815,0.262450683,0.251091344,0.250414308,0.248145575,0.257008115,0.257731528,0.264046579
Sub00564,0.147144981,0.186267825,0.218242914,0.237389589,0.247188838,0.251613798,0.259803963,0.269425787,0.272695936,0.270392042
Sub00565,0.200011682,0.236735222,0.261814376,0.272258515,0.278030775,0.276551783,0.273561811,0.279518094,0.281205716,0.281486158
Sub00566,0.14018246,0.199241121,0.2374685,0.246911129,0.240446814,0.240253288,0.24642254,0.26192488,0.266041204,0.259821484
Sub00567,0.158598705,0.199331719,0.231698417,0.247687599,0.247884202,0.246821355,0.242756762,0.248215975,0.253690804,0.25797675
Sub00568,0.19250888,0.226717681,0.249656129,0.240380913,0.228190466,0.224499703,0.22787262,0.232888894,0.236959113,0.249580935
Sub00569,0.172929616,0.227710001,0.25156003,0.255292281,0.237572872,0.228300728,0.23206989,0.239398122,0.251118706,0.252843534
Sub00570,0.198311037,0.240107725,0.268854284,0.243382201,0.229033476,0.227807885,0.229232059,0.237984536,0.239180085,0.241433942
Sub00571,0.181688212,0.220590417,0.246382667,0.242258451,0.225735706,0.224059521,0.237865695,0.249476389,0.252439765,0.256213424
Sub00572,0.182766284,0.225716101,0.255615255,0.251781417,0.237681619,0.232742401,0.239345134,0.242216256,0.247178961,0.257939225
Sub00573,0.192668235,0.26214953,0.296809313,0.317982875,0.320688203,0.322208473,0.319307583,0.324710194,0.323985396,0.308400103
Sub00574,0.200828247,0.24205529,0.263448071,0.256447597,0.243719113,0.236767489,0.242889616,0.249683721,0.253557642,0.2436626
Sub00575,0.183897342,0.233801605,0.260774405,0.259980293,0.248364896,0.250523153,0.260707047,0.265620211,0.272947232,0.280424266
Sub00576,0.160632644,0.216067268,0.248658143,0.250647451,0.231102961,0.229637521,0.239382462,0.24064563,0.236799633,0.237844683
Sub00577,0.111443982,0.157322917,0.190509441,0.203982669,0.206730319,0.222411034,0.232997236,0.241486199,0.237150549,0.237067655
Sub00578,0.167005939,0.208805879,0.237405898,0.227323287,0.222119581,0.224128266,0.226118525,0.233093547,0.23865751,0.235766976
Sub00579,0.174619347,0.217064821,0.250633891,0.252409568,0.241764632,0.239713245,0.237052272,0.233149262,0.23780319,0.241910347
Sub00580,0.177386381,0.236137408,0.267626704,0.278938366,0.283498562,0.292624599,0.304628592,0.321773167,0.335780234,0.337385799
Sub00581,0.155826716,0.206099593,0.231115448,0.248899513,0.239263738,0.25113072,0.256069171,0.257895105,0.258350291,0.251825001
Sub00582,0.186076498,0.249448265,0.279480057,0.271733678,0.253128677,0.256700897,0.265589354,0.278136617,0.278114016,0.274890433
Sub00583,0.185816194,0.24576289,0.271870624,0.275943788,0.264445767,0.267244057,0.253834513,0.246018734,0.223738908,0.204956626
Sub00584,0.113680862,0.153706858,0.211205674,0.235459695,0.24473823,0.248164252,0.245091269,0.24713711,0.244401366,0.237790917
Sub00585,0.179461473,0.228751418,0.247222827,0.25523896,0.252932143,0.256295584,0.259447499,0.256238936,0.260256191,0.268320469
Sub00586,0.166662886,0.220187056,0.253601394,0.244983614,0.24463462,0.24459897,0.246329362,0.24678066,0.256544268,0.243724647
Sub00587,0.209203527,0.255853266,0.275524863,0.270467288,0.26016423,0.257044716,0.255601083,0.259668706,0.249297848,0.248891548
Sub00588,0.162371201,0.220906859,0.246112321,0.25715437,0.253743522,0.266535759,0.261654619,0.25947157,0.260995943,0.259137041
Sub00589,0.183040862,0.237461248,0.258966335,0.249190386,0.233773802,0.22982038,0.234362172,0.242581927,0.248328457,0.256137454
Sub00590,0.17220973,0.227418359,0.260099358,0.274547731,0.253900034,0.240627282,0.235191927,0.245026526,0.260261386,0.262268614
Sub00591,0.198821291,0.235203682,0.260497692,0.268508551,0.259667792,0.254353925,0.253929019,0.254122066,0.248143286,0.227571063
Sub00592,0.168594043,0.231443886,0.266199832,0.267978872,0.261466427,0.266322371,0.276752533,0.280116399,0.276632022,0.278125319
Sub00593,0.173033224,0.234095149,0.266255535,0.255825038,0.22839505,0.221831213,0.236940644,0.251135042,0.252131431,0.253653552
Sub00594,0.163521525,0.219446482,0.236000436,0.237160198,0.233573545,0.233542281,0.229762709,0.225996847,0.207986744,0.200548783
Sub00595,0.159501298,0.221271276,0.254044032,0.271413023,0.253929813,0.247121573,0.249971905,0.260437045,0.272247688,0.28047631
Sub00596,0.166214654,0.206549823,0.240018287,0.247138591,0.251944596,0.25407819,0.246346619,0.258409999,0.278636495,0.275288778
Sub00597,0.169579899,0.229791867,0.26172645,0.259553619,0.246066036,0.246585616,0.250530409,0.260761642,0.277898777,0.271158752
Sub00598,0.172680608,0.215506838,0.244645699,0.255373938,0.245238528,0.245212898,0.258576694,0.264028532,0.272206779,0.268855971
Sub00599,0.16457999,0.209762042,0.239480129,0.234221579,0.232685019,0.227196557,0.226001867,0.234626949,0.246213377,0.249786686
Sub00600,0.166673298,0.22648952,0.263675275,0.263752556,0.254983427,0.246763465,0.242752326,0.246768245,0.254820015,0.261350939
Sub00601,0.163865234,0.217303541,0.244683333,0.247557986,0.238616582,0.231399699,0.232313709,0.232648321,0.232032392,0.235993961
Sub00602,0.141138273,0.200950146,0.243755739,0.247380401,0.246527095,0.244380678,0.241576419,0.256785489,0.268378838,0.267714999
Sub00603,0.171664474,0.215860074,0.242082991,0.236419532,0.225597387,0.228547131,0.233654345,0.247244456,0.239120834,0.240008173
Sub00604,0.175180725,0.234743149,0.274317669,0.284441752,0.259521955,0.266100617,0.279121755,0.288685054,0.284103982,0.286933653
Sub00605,0.178730916,0.227476376,0.253930013,0.259063586,0.242893834,0.234059371,0.239176905,0.255443167,0.270557627,0.268557083
Sub00606,0.178686869,0.224516381,0.249987559,0.254166009,0.245290518,0.241685965,0.245014097,0.255040306,0.26637657,0.273084336
Sub00607,0.164458224,0.23004846,0.266588303,0.284294675,0.259710652,0.253152156,0.261297523,0.265942684,0.265938275,0.275432811
Sub00608,0.149396929,0.20175756,0.239972989,0.245547642,0.240465293,0.23485,0.239509442,0.249454878,0.257515138,0.255305629
Sub00609,0.185452208,0.240277503,0.265304823,0.269343606,0.256441038,0.252306358,0.251904475,0.262483902,0.272643652,0.279320466
Sub00610,0.17246777,0.218507284,0.247473304,0.268716906,0.266921444,0.2638247,0.266409066,0.271902442,0.290305747,0.288737465
Sub00611,0.193046258,0.248081936,0.27224751,0.277999383,0.26933868,0.254009684,0.255078073,0.250179,0.248973193,0.241181215
Sub00612,0.191332108,0.257310926,0.290626178,0.307459371,0.287146918,0.276564088,0.278321326,0.290837882,0.2917584,0.28491021
Sub00613,0.190568399,0.238533489,0.246641509,0.252893353,0.250051788,0.244616079,0.237735028,0.238717187,0.243475643,0.247455456
Sub00614,0.137159038,0.184694422,0.237129312,0.249372495,0.241972015,0.23708757,0.237836282,0.241050101,0.236417087,0.21834938
Sub00615,0.144794863,0.194134786,0.235997367,0.246884104,0.244314248,0.242315878,0.251322624,0.262399056,0.25712679,0.249890981
Sub00616,0.154733946,0.217883111,0.257647505,0.254594461,0.237775396,0.237206387,0.237271045,0.243182905,0.242483685,0.244271204
Sub00617,0.158234396,0.215017391,0.241963956,0.234639623,0.22618448,0.226486007,0.239642957,0.251098637,0.25083047,0.255839901
Sub00618,0.176434268,0.218032401,0.248426727,0.253672191,0.257154764,0.256067794,0.26015883,0.267722749,0.261206483,0.264213845
Sub00619,0.192354102,0.230244379,0.256533095,0.263236137,0.251183398,0.239575086,0.238193566,0.245062022,0.246232612,0.245417315
Sub00620,0.163163416,0.22340801,0.250282539,0.244701321,0.230548232,0.221157225,0.222940982,0.232489804,0.235089046,0.237587193
Sub00621,0.171861575,0.234316543,0.267530708,0.275582583,0.239200762,0.223597157,0.232403845,0.248880241,0.249287859,0.243930293
Sub00622,0.163908497,0.214890688,0.247142833,0.254799143,0.245527676,0.243733222,0.23967821,0.245602275,0.25071003,0.253294681
Sub00623,0.16440618,0.216052772,0.243284776,0.238367642,0.228546577,0.22383563,0.226335339,0.233239203,0.226082585,0.204612232
Sub00624,0.182396544,0.235864328,0.260387648,0.261362331,0.232125647,0.229715747,0.237666691,0.244250721,0.239424945,0.223182703
Sub00625,0.16961788,0.220788044,0.250155379,0.249047797,0.23825355,0.235982015,0.242370754,0.253546679,0.255609417,0.256982621
Sub00626,0.115868127,0.172789965,0.215033391,0.225895619,0.22039136,0.220335619,0.222471796,0.230215543,0.230472491,0.22627805
Sub00627,0.204440074,0.252447553,0.275063004,0.270203945,0.259844305,0.262870254,0.273164542,0.286472832,0.290100278,0.289784529
Sub00628,0.191434686,0.238819224,0.264138352,0.260356157,0.243841036,0.238859199,0.244413673,0.252558113,0.248247408,0.248917243
Sub00629,0.172021799,0.223028715,0.256717981,0.251415996,0.234190229,0.22697823,0.227746722,0.243556641,0.258990064,0.257569174
Sub00630,0.162087332,0.205694988,0.243824707,0.242094463,0.251370746,0.259728257,0.258808677,0.265413008,0.277038632,0.27972576
Sub00631,0.172497573,0.203537878,0.227368292,0.233154597,0.236282661,0.236569813,0.238391681,0.246230659,0.257881608,0.265433347
Sub00632,0.203332917,0.242094579,0.257454448,0.255565204,0.248334134,0.243901068,0.249149784,0.253509774,0.250810538,0.245048706
Sub00633,0.153040697,0.188504691,0.218390699,0.233862315,0.236358745,0.243286716,0.243493672,0.243787979,0.252211025,0.253945532
Sub00634,0.166525397,0.227193334,0.246076821,0.266577276,0.268343448,0.257848552,0.256173278,0.241741209,0.214274007,0.180676147
Sub00635,0.198260482,0.238331793,0.263600581,0.258789964,0.243340463,0.241670034,0.245976833,0.253178998,0.25981208,0.251032481
Sub00636,0.158311268,0.203731313,0.236485921,0.230369632,0.220476562,0.225840696,0.23619141,0.247957987,0.249280822,0.247147362
Sub00637,0.162882576,0.202227095,0.238429147,0.240095747,0.22687662,0.226618208,0.232131178,0.241598341,0.251627304,0.254154027
Sub00638,0.150016614,0.188450642,0.224410877,0.239968491,0.244519485,0.251082564,0.267170193,0.279011003,0.281717383,0.280878595
Sub00639,0.152113316,0.205367722,0.240839175,0.247996544,0.227219333,0.228017085,0.228808056,0.232694806,0.238735304,0.246227201
Sub00640,0.13831846,0.198269563,0.229614346,0.245789791,0.224636236,0.217495124,0.220735888,0.23170265,0.235010324,0.242128858
Sub00641,0.145337105,0.192269447,0.217298807,0.237086192,0.220512943,0.214881391,0.215300995,0.225296571,0.229685002,0.235690849
Sub00642,0.151127376,0.198235946,0.226626622,0.233267468,0.235767744,0.243331494,0.248105951,0.26273209,0.246187859,0.230311041
Sub00643,0.157873181,0.224373019,0.262508638,0.274545517,0.263376813,0.265363357,0.273345599,0.267832398,0.266403294,0.266898256
Sub00644,0.166705636,0.214083713,0.25318486,0.249317014,0.236634199,0.232832223,0.232746084,0.237821274,0.237490589,0.232359065
Sub00645,0.202065049,0.250319883,0.264818427,0.265733559,0.26489714,0.265980773,0.270852397,0.281318817,0.282615637,0.288070716
Sub00646,0.183637475,0.219873625,0.242181036,0.239090581,0.226636676,0.227167799,0.236851565,0.245958492,0.257501035,0.25259859
Sub00647,0.162199451,0.211538056,0.240463625,0.239774104,0.242042801,0.240454831,0.243403245,0.251041653,0.250667893,0.242711153
Sub00648,0.417837744,0.426371,0.43701689,0.39771056,0.309624561,0.277009878,0.252490714,0.218436665,0.203617553,0.201053961
Sub00649,0.378336605,0.417412376,0.43794384,0.397323746,0.350041363,0.321225993,0.302928535,0.292538165,0.319623138,0.359577597
Sub00650,0.475135152,0.459652697,0.425189872,0.379295953,0.307369785,0.310417817,0.365566993,0.372058087,0.349835656,0.381895334
Sub00651,0.438066459,0.377416989,0.355884854,0.328504915,0.314191735,0.317702749,0.291064486,0.253689768,0.250444604,0.238812364
Sub00652,0.363379288,0.372203149,0.372063053,0.385381232,0.411791371,0.431010548,0.437734801,0.450470511,0.459639165,0.425762798
Sub00653,0.346270754,0.37163975,0.388778583,0.391441245,0.404751354,0.406007557,0.387114548,0.365798267,0.379726406,0.38510137
Sub00654,0.320334531,0.32351356,0.306449815,0.319958009,0.350024054,0.383485735,0.404817279,0.4063482,0.425092334,0.439058467
Sub00655,0.375380853,0.370065672,0.38775004,0.465615108,0.478792914,0.396272601,0.340523646,0.307258959,0.277093754,0.285035951
Sub00656,0.402782413,0.458915965,0.499235275,0.518882402,0.497124385,0.46736597,0.422162389,0.414330367,0.375302739,0.440429027
Sub00657,0.351358178,0.354699537,0.358438116,0.391951871,0.414132597,0.433681902,0.439889203,0.463225724,0.466608791,0.423505543
Sub00658,0.555581958,0.513703958,0.404188201,0.299841684,0.218790643,0.182572831,0.149250541,0.133948987,0.164866383,0.166839682
Sub00659,0.403554351,0.436885263,0.47791927,0.513451335,0.539219258,0.546224444,0.516751866,0.451350295,0.454196648,0.436026372
Sub00660,0.397393926,0.446276998,0.509668059,0.547419883,0.522152957,0.453657565,0.383533484,0.346576143,0.3799212,0.475987504
Sub00661,0.364947247,0.3293808,0.277960047,0.241873344,0.205939943,0.171116491,0.154254916,0.197280713,0.289445569,0.322295406
Sub00662,0.430359107,0.433904329,0.505290125,0.598458382,0.587312784,0.454486481,0.367747306,0.336843987,0.392549018,0.422013415
Sub00663,0.34961924,0.354164065,0.384055308,0.408952327,0.442587137,0.466437747,0.470908534,0.442149079,0.415486949,0.390994836
Sub00664,0.391464772,0.423115145,0.438045304,0.417417195,0.430807315,0.474412246,0.523395799,0.510469828,0.456278002,0.418665775
Sub00665,0.417237709,0.444003467,0.504707245,0.536627421,0.546401092,0.50741259,0.422920686,0.34113679,0.333374986,0.36426492
Sub00666,0.373159176,0.408217882,0.448951776,0.49130111,0.519764746,0.516682765,0.471776405,0.362862043,0.302699597,0.282654892
Sub00667,0.43057106,0.424684408,0.395761222,0.404115756,0.418784964,0.434144124,0.448986215,0.458293237,0.459631078,0.436447486
Sub00668,0.445452185,0.379296929,0.329029058,0.279719222,0.228389281,0.185842324,0.142068294,0.142499439,0.175813201,0.181004452
Sub00669,0.414145682,0.358001538,0.300910386,0.264246098,0.219877628,0.188026867,0.189473836,0.240001087,0.367516106,0.433345145
Sub00670,0.285563091,0.280960678,0.305168154,0.322217327,0.342855845,0.372514769,0.398470915,0.422804294,0.429770161,0.438376068
Sub00671,0.348332111,0.347489105,0.33954709,0.358278849,0.38528927,0.415580503,0.445206974,0.466950087,0.484629691,0.494205904
Sub00672,0.341766702,0.371662119,0.389374061,0.400301363,0.424251131,0.460977529,0.506958904,0.514903741,0.406074205,0.360525231
Sub00673,0.270578872,0.268930003,0.294740739,0.306448296,0.305416271,0.325799392,0.357453585,0.382934763,0.38259394,0.389233706
Sub00674,0.386296622,0.385756308,0.372859451,0.383039243,0.418823902,0.438252844,0.448367272,0.469875206,0.430022264,0.415891939
Sub00675,0.413009564,0.387697499,0.37779075,0.337511334,0.332044806,0.357522103,0.420289146,0.42525136,0.305084215,0.21701578
Sub00676,0.404674622,0.346340114,0.330492276,0.335138826,0.361724545,0.375264275,0.386439012,0.404972306,0.419523099,0.404767682
Sub00677,0.354873649,0.343265106,0.326220935,0.348277637,0.377542306,0.393368461,0.424684712,0.442577403,0.463031001,0.457833044
Sub00678,0.270731119,0.270989824,0.281037131,0.306037696,0.333738865,0.353262339,0.368363202,0.376155453,0.398701228,0.430684454
Sub00679,0.458391264,0.438566687,0.421598057,0.387987151,0.376004263,0.359910582,0.318099865,0.287857299,0.30492994,0.345956146
Sub00680,0.2581921,0.259425368,0.286185193,0.302251815,0.325984961,0.346299455,0.35936725,0.357027823,0.33837694,0.331058524
Sub00681,0.272419945,0.285339841,0.291483502,0.301335545,0.318435057,0.337009887,0.355859117,0.367162937,0.38659139,0.409480877
Sub00682,0.308410393,0.293252868,0.299812247,0.3013738,0.316784094,0.354608729,0.386777695,0.398637162,0.387427408,0.392990136
Sub00683,0.189752851,0.220569256,0.257019245,0.276412091,0.281485472,0.287981126,0.295625617,0.307220796,0.309040989,0.302470652
Sub00684,0.357745329,0.376902205,0.380012578,0.370554415,0.384191607,0.41592503,0.436311895,0.448172824,0.458854587,0.449398977
Sub00685,0.412554004,0.384041815,0.349324941,0.350988681,0.357595749,0.355388846,0.367222609,0.38744409,0.385007352,0.3799871
Sub00686,0.358467363,0.36700991,0.365092149,0.37168545,0.390862077,0.427416543,0.445417775,0.425605666,0.389685057,0.391190593
Sub00687,0.452421988,0.398706358,0.367699301,0.368830161,0.378820143,0.371545722,0.388548931,0.425924209,0.455807269,0.513902828
Sub00688,0.152464199,0.211599123,0.245011149,0.260428447,0.263782456,0.263662031,0.281849046,0.299023856,0.302414724,0.30581266
Sub00689,0.466007753,0.417596056,0.39960891,0.407896332,0.396784248,0.394182236,0.348246325,0.329603123,0.32511462,0.268010322
Sub00690,0.446222337,0.453999723,0.463950383,0.478618738,0.444572334,0.360395196,0.287547693,0.222372727,0.20864397,0.209949532
Sub00691,0.178402389,0.233293054,0.258645726,0.266989344,0.277649374,0.284224991,0.287145516,0.294394402,0.320755359,0.335250088
Sub00692,0.384415835,0.412446743,0.394882332,0.396279316,0.421100335,0.452789662,0.495003127,0.518003147,0.510007594,0.487996194
Sub00693,0.31873417,0.31739177,0.326155412,0.340719764,0.355113984,0.380638895,0.402492564,0.420924269,0.424315769,0.42599602
Sub00694,0.387233191,0.402385862,0.431598049,0.45878623,0.464568494,0.445107238,0.404203495,0.385275114,0.37172746,0.38697485
Sub00695,0.451393348,0.416448322,0.395907859,0.370199664,0.366534322,0.37346084,0.385512944,0.382525079,0.324667636,0.266107749
Sub00696,0.380399492,0.375468617,0.344493316,0.329257706,0.310755845,0.314012537,0.31611281,0.312622339,0.244096628,0.175473069
Sub00697,0.365009579,0.378402919,0.392218414,0.420244433,0.429122864,0.436682361,0.448866768,0.41330373,0.422775414,0.431769435
Sub00698,0.296069902,0.315541877,0.316326813,0.322002489,0.351242063,0.367620921,0.389885363,0.405663318,0.414072465,0.422149266
Sub00699,0.159007347,0.191663267,0.214092826,0.2356335,0.249581932,0.247085037,0.25887545,0.273884208,0.278368931,0.291836134
Sub00700,0.37201851,0.373947143,0.345041915,0.324632515,0.329771731,0.335070518,0.340693291,0.363380643,0.379423778,0.397967887
Sub00701,0.403293574,0.399772035,0.365273323,0.326069483,0.303893434,0.28657524,0.261251444,0.270198461,0.261104583,0.244419019
Sub00702,0.318405796,0.302449587,0.293247922,0.309586111,0.32630554,0.341457145,0.362471032,0.382569745,0.399247221,0.429889001
Sub00703,0.226926018,0.248924164,0.280208614,0.303041792,0.325175593,0.33843917,0.353173386,0.373913022,0.383119824,0.407165405
Sub00704,0.283046131,0.317799094,0.343395487,0.343678807,0.355850593,0.380087929,0.405884229,0.425956289,0.444550379,0.46019913
Sub00705,0.322772211,0.334829552,0.336138519,0.357354784,0.385058004,0.399522577,0.422794878,0.447307294,0.47792216,0.48115236
